10,100,100,400,44.44,0.97,0.97,0.97,0.97,0.97
20,100,100,400,47.36,1.03,1.03,1.03,1.03,1.03
30,100,100,400,44.18,0.97,0.97,0.97,0.97,0.97
40,100,100,400,46.57,1.01,1.01,1.01,1.01,1.01
50,100,100,400,45.13,0.98,0.98,0.98,0.98,0.98
60,100,100,400,46.96,1.02,1.02,1.02,1.02,1.02
70,100,100,400,45.66,0.99,0.99,0.99,0.99,0.99
80,100,100,400,46.63,1.01,1.01,1.01,1.01,1.01
90,100,100,400,46.51,1.01,1.01,1.01,1.01,1.01
100,100,100,400,44.34,0.97,0.97,0.97,0.97,0.97
10,100,100,400,70.13,14.97,14.97,14.97,14.97,14.97
20,100,100,400,73.66,15.70,15.70,15.70,15.70,15.70
30,100,100,400,70.52,15.05,15.05,15.05,15.05,15.05
40,100,100,400,70.32,15.01,15.01,15.01,15.01,15.01
50,100,100,400,68.32,14.61,14.61,14.61,14.61,14.61
60,100,100,400,70.26,15.00,15.00,15.00,15.00,15.00
70,100,100,400,68.67,14.68,14.68,14.68,14.68,14.68
80,100,100,400,67.72,14.48,14.48,14.48,14.48,14.48
90,100,100,400,67.69,14.48,14.48,14.48,14.48,14.48
100,100,100,400,68.36,14.61,14.61,14.61,14.61,14.61
10,100,100,400,58.48,13.34,13.34,13.34,13.34,13.34
20,100,100,400,57.70,13.17,13.17,13.17,13.17,13.17
30,100,100,400,57.44,13.11,13.11,13.11,13.11,13.11
40,100,100,400,55.51,12.69,12.69,12.69,12.69,12.69
50,100,100,400,56.92,13.00,13.00,13.00,13.00,13.00
60,100,100,400,54.89,12.55,12.55,12.55,12.55,12.55
70,100,100,400,54.10,12.38,12.38,12.38,12.38,12.38
80,100,100,400,54.81,12.53,12.53,12.53,12.53,12.53
90,100,100,400,55.74,12.74,12.74,12.74,12.74,12.74
100,100,100,400,54.26,12.41,12.41,12.41,12.41,12.41
10,100,100,400,47.75,20.79,20.79,20.79,20.79,20.79
20,100,100,400,41.24,19.01,20.15,19.01,19.01,19.01
30,100,100,400,46.83,20.40,20.40,20.40,20.40,20.40
40,100,100,400,44.75,20.35,38.33,22.52,21.16,20.35
50,100,100,400,43.55,19.02,19.02,19.02,19.02,19.02
60,100,100,400,44.62,20.10,22.43,20.10,20.10,20.10
70,100,100,400,44.00,19.21,19.21,19.21,19.21,19.21
80,100,100,400,43.59,19.03,19.03,19.03,19.03,19.03
90,100,100,400,43.36,18.94,18.94,18.94,18.94,18.94
100,100,100,400,44.60,36.45,36.73,36.63,36.47,36.45
10,100,100,400,16.72,7.02,7.02,7.02,7.02,7.02
20,100,100,400,16.91,7.09,7.09,7.09,7.09,7.09
30,100,100,400,16.75,7.03,7.03,7.03,7.03,7.03
40,100,100,400,17.79,7.43,7.43,7.43,7.43,7.43
50,100,100,400,15.65,6.62,6.62,6.62,6.62,6.62
60,100,100,400,18.11,7.55,7.55,7.55,7.55,7.55
70,100,100,400,15.72,6.64,6.64,6.64,6.64,6.64
80,100,100,400,16.91,7.09,7.09,7.09,7.09,7.09
90,100,100,400,17.10,7.16,7.16,7.16,7.16,7.16
100,100,100,400,17.54,7.33,7.33,7.33,7.33,7.33
10,100,100,400,42.34,8.97,8.97,8.97,8.97,8.97
20,100,100,400,36.87,8.36,12.92,8.36,8.36,8.36
30,100,100,400,40.83,9.16,14.19,9.16,9.16,9.16
40,100,100,400,37.88,8.61,13.06,9.18,8.77,8.61
50,100,100,400,41.86,9.19,14.52,10.29,9.35,9.19
60,100,100,400,39.72,8.46,8.46,8.46,8.46,8.46
70,100,100,400,39.52,8.77,13.77,11.06,9.25,8.83
80,100,100,400,39.04,8.45,13.61,11.16,9.26,8.63
90,100,100,400,41.76,9.16,13.13,10.92,9.76,9.45
100,100,100,400,43.12,9.32,14.92,13.09,10.99,9.78
10,100,100,400,76.41,23.39,23.39,23.39,23.39,23.39
20,100,100,400,70.77,21.69,21.69,21.69,21.69,21.69
30,100,100,400,76.84,23.52,23.52,23.52,23.52,23.52
40,100,100,400,75.43,23.10,23.10,23.10,23.10,23.10
50,100,100,400,70.77,21.69,21.69,21.69,21.69,21.69
60,100,100,400,71.42,21.89,21.89,21.89,21.89,21.89
70,100,100,400,80.31,24.57,24.57,24.57,24.57,24.57
80,100,100,400,72.34,22.17,22.17,22.17,22.17,22.17
90,100,100,400,71.69,21.97,21.97,21.97,21.97,21.97
100,100,100,400,73.03,22.37,22.37,22.37,22.37,22.37
10,100,100,400,38.75,13.45,13.45,13.45,13.45,13.45
20,100,100,400,47.09,16.24,16.24,16.24,16.24,16.24
30,100,100,400,43.81,15.14,15.14,15.14,15.14,15.14
40,100,100,400,46.15,15.92,15.92,15.92,15.92,15.92
50,100,100,400,47.04,16.22,16.22,16.22,16.22,16.22
60,100,100,400,44.86,15.49,15.49,15.49,15.49,15.49
