10,100,100,400,106.61,106.61,106.61,106.61,106.61,106.61
20,100,100,400,106.61,106.13,106.61,106.13,106.13,106.13
30,100,100,400,106.61,106.50,106.61,106.50,106.50,106.50
40,100,100,400,106.61,106.53,106.61,106.53,106.53,106.53
50,100,100,400,106.61,106.61,106.61,106.61,106.61,106.61
60,100,100,400,106.61,106.50,106.61,106.50,106.50,106.50
70,100,100,400,106.61,106.61,106.61,106.61,106.61,106.61
80,100,100,400,106.61,106.61,106.61,106.61,106.61,106.61
90,100,100,400,106.61,106.61,106.61,106.61,106.61,106.61
100,100,100,400,106.61,107.97,107.99,107.97,107.97,107.97
10,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
20,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
30,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
40,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
50,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
60,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
70,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
80,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
90,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
100,100,100,400,44.25,44.25,44.25,44.25,44.25,44.25
10,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
20,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
30,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
40,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
50,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
60,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
70,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
80,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
90,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
100,100,100,400,65.75,65.75,65.75,65.75,65.75,65.75
10,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
20,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
30,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
40,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
50,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
60,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
70,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
80,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
90,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
100,100,100,400,164.57,98.62,98.62,98.62,98.62,98.62
10,100,100,400,81.13,46.63,53.77,46.63,46.63,46.63
