2.3569896,74.35579,104.056335
12.043466,96.84451,93.18899
9.733242,85.594376,95.838646
19.60474,89.11835,85.24883
9.241336,73.08808,96.827774
18.92781,95.576805,85.96043
16.617588,84.32667,88.610085
26.489086,87.85064,78.02027
18.939302,90.13642,85.88409
28.625778,112.62514,75.01674
26.315556,101.37499,77.6664
36.18705,104.89897,67.076584
25.823648,88.86871,78.655525
35.510124,111.35743,67.78818
33.1999,100.107285,70.437836
43.071396,103.63126,59.84802
16.345861,89.39913,88.6627
26.032337,111.88785,77.79535
23.773201,95.40126,80.52164
33.644695,98.92524,69.93182
23.230207,88.131424,81.434135
32.916683,110.62014,70.56679
30.657547,94.13355,73.293076
40.52904,97.65753,62.70326
33.28274,68.83646,71.02229
42.969215,91.32517,60.15494
40.71008,74.838585,62.88123
50.581573,78.362564,52.29142
40.167088,67.56875,63.79372
49.85356,90.057465,52.926376
47.594425,73.57088,55.652664
57.46592,77.09486,45.062855
24.985794,103.29897,79.295296
34.836464,108.95766,68.67424
32.441017,106.44291,71.19607
42.476707,93.13685,60.852547
31.87014,102.031265,72.066734
41.72081,107.68995,61.445675
39.325363,105.1752,63.9675
49.361053,91.86914,53.62398
41.720757,103.43315,61.35201
51.571426,109.09183,50.730957
49.17598,106.57708,53.25278
59.21167,93.27103,42.909264
48.605103,102.16544,54.123444
58.455772,107.82412,43.50239
56.060326,105.30937,46.024216
66.096016,92.00332,35.6807
39.149837,100.387245,64.1644
49.000507,106.04593,53.54335
46.656147,98.29475,56.141804
56.691837,84.988686,45.798286
46.034184,99.11954,56.935837
55.884853,104.77822,46.314785
53.540493,97.02704,48.91324
63.576183,83.72098,38.56972
56.23937,64.17812,46.75297
66.090034,69.8368,36.13192
63.745678,62.085617,38.730373
73.781364,48.779556,28.386856
63.123714,62.910423,39.52441
72.97438,68.56909,28.903358
70.63002,60.817913,31.50181
80.66571,47.511852,21.158293
6.0057945,68.14381,100.22509
15.69227,90.63254,89.35774
13.382047,79.382385,92.0074
23.253544,82.90637,81.41759
12.890141,66.8761,92.99653
22.576616,89.36483,82.12918
20.266394,78.11468,84.77884
30.137892,81.638664,74.189026
22.588108,83.92444,82.05284
32.274582,106.413155,71.18549
29.964361,95.16301,73.83515
39.835857,98.68699,63.24534
29.472454,82.65673,74.82428
39.158928,105.14545,63.956924
36.848705,93.8953,66.60659
46.7202,97.41928,56.016773
19.994665,83.18716,84.83145
29.68114,105.675865,73.9641
27.422005,89.18928,76.69039
37.2935,92.71326,66.10058
26.879011,81.91945,77.60289
36.565487,104.40816,66.73554
34.30635,87.92157,69.46183
44.177845,91.44555,58.872013
36.931545,62.624477,67.19105
46.61802,85.11319,56.323696
44.358883,68.6266,59.049984
54.230377,72.15058,48.460175
43.81589,61.356773,59.962475
53.502365,83.84548,49.09513
51.24323,67.358894,51.82142
61.114723,70.88287,41.23161
28.634598,97.08699,75.46405
38.485268,102.745674,64.842995
36.08982,100.23093,67.36482
46.12551,86.924866,57.0213
35.518944,95.81928,68.23549
45.369614,101.47797,57.61443
42.974167,98.96322,60.136253
53.009857,85.65716,49.792736
45.36956,97.22117,57.520763
55.22023,102.879845,46.89971
52.824783,100.3651,49.421535
62.860474,87.059044,39.07802
52.253906,95.95346,50.2922
62.104576,101.61214,39.671146
59.70913,99.09739,42.19297
69.74482,85.791336,31.849453
42.79864,94.17526,60.333157
52.64931,99.83395,49.712105
50.30495,92.08276,52.31056
60.34064,78.7767,41.96704
49.682987,92.907555,53.10459
59.533657,98.56624,42.48354
57.189297,90.815056,45.081993
67.22498,77.508995,34.738476
59.888172,57.966145,42.921726
69.73884,63.624817,32.300674
67.39448,55.873634,34.899128
77.43017,42.567574,24.55561
66.772514,56.69844,35.693165
76.623184,62.357113,25.072113
74.278824,54.60593,27.670565
84.314514,41.29987,17.327047
