102.09,102.09,157.36,157.36,6
103.02,103.02,140.90,140.90,6
145.33,145.33,181.32,181.32,6
109.49,109.49,134.41,134.41,6
156.45,156.45,212.87,212.87,6
125.16,125.16,159.33,159.33,6
166.30,166.30,218.02,223.54,6
111.99,111.99,132.63,132.63,6
116.23,116.23,139.48,139.48,6
122.88,122.88,163.19,163.19,6
94.57,94.57,132.21,132.21,6
113.16,113.16,178.85,178.85,6
110.87,110.87,169.13,169.13,6
112.05,112.05,144.96,144.96,6
99.76,99.76,138.37,138.37,6
142.32,142.32,188.01,188.01,6
88.22,88.22,125.94,125.94,6
114.56,114.56,152.15,152.15,6
135.02,135.02,164.70,164.70,6
128.06,128.06,164.73,164.73,6
63.27,63.27,112.48,112.48,6
135.54,135.54,178.97,178.97,6
108.65,108.65,118.49,118.49,6
102.49,102.49,137.19,137.19,6
114.87,114.87,131.31,131.31,6
126.10,126.10,179.14,179.14,6
127.76,127.76,174.31,174.31,6
114.89,114.89,157.61,157.61,6
111.04,111.04,141.51,141.51,6
105.56,105.56,172.54,172.54,6
102.45,102.45,132.17,132.17,6
112.66,112.66,167.79,167.79,6
106.11,106.11,157.50,157.50,6
120.80,120.80,154.43,154.43,6
99.60,99.60,117.44,117.44,6
126.89,126.89,147.14,147.14,6
162.13,162.13,185.31,185.31,6
127.43,127.43,169.98,169.98,6
89.72,89.72,134.81,134.81,6
143.12,143.12,169.46,169.46,6
91.80,91.80,122.75,122.75,6
72.48,72.48,123.85,123.85,6
110.50,110.50,129.12,129.12,6
56.11,56.11,84.42,84.42,6
113.60,113.60,170.30,170.30,6
78.93,78.93,116.72,116.72,6
161.75,161.75,212.59,212.59,6
168.00,168.00,197.54,197.54,6
170.72,170.72,211.72,211.72,6
88.76,88.76,137.04,137.04,6
107.58,107.58,124.55,124.55,6
76.55,76.55,119.76,119.76,6
131.32,131.32,191.70,191.70,6
109.63,109.63,157.53,157.53,6
99.19,99.19,141.07,141.07,6
164.21,164.21,205.87,205.87,6
78.20,78.20,137.23,137.23,6
132.64,132.64,182.19,182.19,6
92.80,92.80,121.89,121.89,6
146.53,146.53,181.66,181.66,6
102.96,102.96,135.96,135.96,6
145.55,145.55,196.53,196.53,6
110.67,110.67,126.46,126.46,6
140.02,140.02,186.98,186.98,6
141.88,141.88,181.30,181.30,6
156.30,156.30,200.51,200.51,6
93.33,93.33,134.45,134.45,6
48.12,48.12,89.00,89.00,6
130.89,130.89,186.07,186.07,6
140.10,140.10,163.77,163.77,6
141.28,141.28,189.55,189.55,6
67.62,67.62,101.38,101.38,6
112.49,112.49,148.15,148.15,6
123.30,123.30,163.40,163.40,6
133.43,133.43,178.37,178.37,6
137.76,137.76,166.76,166.76,6
124.08,124.08,156.95,156.95,6
141.00,141.00,180.68,180.68,6
89.76,89.76,123.79,123.79,6
123.16,123.16,182.59,182.59,6
124.99,124.99,177.15,177.15,6
106.70,106.70,147.68,147.68,6
92.11,92.11,147.61,147.61,6
128.50,128.50,174.55,174.55,6
118.65,118.65,149.28,149.28,6
132.74,132.74,152.89,152.89,6
140.73,140.73,164.49,164.49,6
95.31,95.31,147.36,147.36,6
139.46,139.46,175.93,175.93,6
140.48,140.48,194.59,194.59,6
126.85,126.85,185.82,185.82,6
119.05,119.05,145.22,145.22,6
110.60,110.60,132.19,132.19,6
98.18,98.18,162.81,162.81,6
93.45,93.45,116.92,116.92,6
133.73,133.73,199.00,199.00,6
148.63,148.63,180.78,180.78,6
114.25,114.25,157.41,157.41,6
97.63,97.63,153.51,153.51,6
142.02,142.02,181.92,181.92,6
103.98,103.98,130.39,130.39,6
113.70,113.70,156.17,156.17,6
104.78,104.78,145.07,145.07,6
91.45,91.45,131.74,131.74,6
124.84,124.84,189.78,189.78,6
113.67,113.67,141.66,141.66,6
142.71,142.71,191.29,191.29,6
123.13,123.13,152.34,152.34,6
68.67,68.67,104.39,104.39,6
115.90,115.90,171.51,171.51,6
154.49,154.49,187.79,187.79,6
72.66,72.66,125.36,125.36,6
124.23,124.23,171.28,171.28,6
156.77,156.77,195.38,207.05,6
112.43,112.43,124.74,124.74,6
125.15,125.15,145.19,145.19,6
147.32,147.32,169.38,169.38,6
111.91,111.91,120.26,120.26,6
104.90,104.90,167.12,167.12,6
105.46,105.46,159.65,159.65,6
95.44,95.44,138.05,138.05,6
95.22,95.22,158.41,158.41,6
131.50,131.50,168.03,168.03,6
98.07,98.07,164.17,164.17,6
131.40,131.40,167.36,167.36,6
134.76,134.76,158.80,158.80,6
121.60,121.60,144.26,144.26,6
172.77,172.77,222.25,222.25,6
107.98,107.98,145.55,145.55,6
142.17,142.17,176.89,176.89,6
125.22,125.22,145.11,145.11,6
108.44,108.44,156.61,156.61,6
121.08,121.08,149.52,149.52,6
139.16,139.16,182.56,182.56,6
120.97,120.97,159.36,159.36,6
145.11,145.11,184.45,184.45,6
115.33,115.33,141.70,141.70,6
100.49,100.49,129.33,129.33,6
103.34,103.34,140.45,140.45,6
76.04,76.04,130.29,130.29,6
95.37,95.37,118.54,118.54,6
148.03,148.03,170.81,170.81,6
113.92,113.92,145.00,145.00,6
115.92,115.92,162.95,162.95,6
109.86,109.86,175.46,175.46,6
102.41,102.41,144.11,144.11,6
170.34,170.34,191.55,191.55,6
85.05,85.05,158.29,158.29,6
164.00,164.00,187.65,187.65,6
97.64,97.64,137.95,137.95,6
102.98,102.98,123.56,123.56,6
82.23,82.23,103.00,103.00,6
127.58,127.58,161.66,161.66,6
125.15,125.15,172.20,172.20,6
141.38,141.38,170.96,170.96,6
111.33,111.33,147.92,147.92,6
145.80,145.80,166.51,166.51,6
133.40,133.40,147.18,147.18,6
99.97,99.97,168.52,168.52,6
90.87,90.87,120.76,120.76,6
104.93,104.93,142.78,142.78,6
129.03,129.03,166.43,166.43,6
125.80,125.80,166.75,166.75,6
113.67,113.67,184.74,184.74,6
102.04,102.04,144.84,144.84,6
103.58,103.58,137.23,137.23,6
94.85,94.85,127.14,127.14,6
123.21,123.21,146.27,146.27,6
149.05,149.05,213.00,213.00,6
94.25,94.25,165.42,165.42,6
132.31,132.31,156.54,156.54,6
100.22,100.22,143.18,143.18,6
123.00,123.00,150.44,150.44,6
155.37,155.37,192.68,192.68,6
96.32,96.32,143.83,143.83,6
123.26,123.26,156.84,156.84,6
104.20,104.20,129.14,129.14,6
92.45,92.45,119.85,119.85,6
87.33,87.33,149.54,149.54,6
115.77,115.77,154.82,154.82,6
115.25,115.25,177.97,177.97,6
102.20,102.20,144.43,144.43,6
99.50,99.50,125.50,125.50,6
144.50,144.50,178.24,178.24,6
146.72,146.72,219.50,219.50,6
117.25,117.25,154.99,154.99,6
119.91,119.91,173.62,173.62,6
105.30,105.30,134.82,134.82,6
114.90,114.90,158.84,158.84,6
144.42,144.42,166.83,166.83,6
65.42,65.42,120.45,120.45,6
146.57,146.57,183.46,183.46,6
130.61,130.61,176.20,176.20,6
119.85,119.85,155.27,155.27,6
116.20,116.20,137.81,137.81,6
76.15,76.15,111.53,111.53,6
134.00,134.00,158.30,158.30,6
127.39,127.39,172.90,172.90,6
96.98,96.98,132.95,132.95,6
114.45,114.45,138.34,138.34,6
105.65,105.65,139.61,139.61,6
88.51,88.51,124.20,124.20,6
119.87,119.87,158.63,158.63,6
145.84,145.84,180.95,180.95,6
156.07,156.07,193.51,193.51,6
129.99,129.99,168.88,168.88,6
128.53,128.53,176.53,176.53,6
97.03,97.03,133.98,133.98,6
97.62,97.62,133.73,133.73,6
110.23,110.23,133.95,133.95,6
91.34,91.34,149.05,149.05,6
124.99,124.99,158.62,158.62,6
116.96,116.96,148.05,148.05,6
125.42,125.42,157.01,157.01,6
120.79,120.79,167.15,167.15,6
119.06,119.06,194.60,194.60,6
166.66,166.66,210.73,210.73,6
104.23,104.23,116.70,116.70,6
63.53,63.53,93.53,93.53,6
123.31,123.31,177.23,177.23,6
146.87,146.87,175.65,175.65,6
162.71,162.71,196.71,196.71,6
78.17,78.17,109.94,109.94,6
122.84,122.84,162.47,162.47,6
125.10,125.10,165.90,165.90,6
146.50,146.50,218.43,218.43,6
97.35,97.35,138.91,138.91,6
119.36,119.36,181.82,181.82,6
113.08,113.08,131.24,131.24,6
149.59,149.59,172.41,172.41,6
80.48,80.48,123.91,123.91,6
128.13,128.13,180.21,180.21,6
106.24,106.24,148.82,148.82,6
103.79,103.79,137.40,137.40,6
136.86,136.86,202.94,202.94,6
128.17,128.17,145.52,145.52,6
126.88,126.88,136.62,136.62,6
120.54,120.54,153.08,153.08,6
129.71,129.71,176.08,176.08,6
83.63,83.63,115.21,115.21,6
108.95,108.95,134.25,134.25,6
84.46,84.46,112.68,112.68,6
136.49,136.49,159.51,159.51,6
110.75,110.75,142.06,142.06,6
119.80,119.80,139.47,139.47,6
122.96,122.96,174.04,174.04,6
131.57,131.57,177.82,177.82,6
156.53,156.53,184.45,184.45,6
117.08,117.08,161.05,161.05,6
83.92,83.92,117.16,117.16,6
124.93,124.93,156.04,156.04,6
140.86,140.86,179.59,179.59,6
106.29,106.29,128.57,128.57,6
131.98,131.98,175.44,175.44,6
119.79,119.79,165.75,165.75,6
88.80,88.80,118.34,118.34,6
131.49,131.49,160.59,160.59,6
125.52,125.52,147.69,147.69,6
119.87,119.87,152.86,152.86,6
116.72,116.72,144.14,144.14,6
116.21,116.21,143.43,143.43,6
118.26,118.26,191.55,191.55,6
97.15,97.15,154.32,154.32,6
99.78,99.78,171.19,171.19,6
96.18,96.18,129.41,129.41,6
109.10,109.10,146.46,146.46,6
128.54,128.54,171.08,171.08,6
131.13,131.13,182.39,182.39,6
139.58,139.58,175.64,175.64,6
128.12,128.12,166.35,166.35,6
105.35,105.35,163.34,163.34,6
82.72,82.72,112.86,112.86,6
141.75,141.75,175.97,175.97,6
112.32,112.32,148.17,148.17,6
108.24,108.24,148.10,148.10,6
107.67,107.67,128.39,128.39,6
138.34,138.34,184.03,184.03,6
125.29,125.29,170.48,170.48,6
86.33,86.33,115.54,115.54,6
90.44,90.44,140.13,140.13,6
139.86,139.86,171.81,171.81,6
129.34,129.34,173.30,173.30,6
138.23,138.23,179.64,179.64,6
131.83,131.83,155.70,155.70,6
140.00,140.00,181.56,181.56,6
168.32,168.32,191.22,191.22,6
155.40,155.40,186.56,186.56,6
153.00,153.00,207.83,207.83,6
165.66,165.66,209.35,209.35,6
139.25,139.25,200.28,200.28,6
137.27,137.27,203.17,203.17,6
75.34,75.34,131.86,131.86,6
102.43,102.43,153.17,153.17,6
122.94,122.94,177.36,177.36,6
114.01,114.01,152.70,152.70,6
76.83,76.83,120.93,120.93,6
130.99,130.99,170.77,170.77,6
84.05,84.05,131.36,131.36,6
110.69,110.69,159.98,159.98,6
140.02,140.02,175.36,175.36,6
93.86,93.86,141.77,141.77,6
123.12,123.12,158.20,158.20,6
114.30,114.30,141.59,141.59,6
134.12,134.12,168.05,168.05,6
131.51,131.51,177.59,177.59,6
123.81,123.81,155.82,155.82,6
141.33,141.33,166.25,166.25,6
86.44,86.44,122.24,122.24,6
140.70,140.70,177.78,177.78,6
85.97,85.97,128.02,128.02,6
91.78,91.78,109.21,109.21,6
70.27,70.27,109.56,109.56,6
98.72,98.72,148.80,148.80,6
110.26,110.26,137.04,137.04,6
137.94,137.94,174.13,174.13,6
134.16,134.16,168.38,168.38,6
81.50,81.50,116.64,116.64,6
121.48,121.48,154.28,154.28,6
130.12,130.12,175.85,175.85,6
144.87,144.87,187.95,187.95,6
75.52,75.52,102.13,102.13,6
116.49,116.49,162.09,162.09,6
139.37,139.37,170.50,170.50,6
117.17,117.17,158.90,158.90,6
83.48,83.48,113.32,113.32,6
128.74,128.74,178.23,178.23,6
101.96,101.96,133.21,133.21,6
124.72,124.72,153.95,153.95,6
116.64,116.64,149.14,149.14,6
121.47,121.47,151.38,151.38,6
80.53,80.53,120.59,120.59,6
85.24,85.24,145.07,145.07,6
56.38,56.38,108.53,108.53,6
109.03,109.03,134.87,134.87,6
106.00,106.00,159.31,159.31,6
139.69,139.69,165.67,165.67,6
105.46,105.46,145.56,145.56,6
104.61,104.61,160.56,160.56,6
134.01,134.01,186.32,186.32,6
111.07,111.07,139.46,139.46,6
73.78,73.78,98.98,98.98,6
102.34,102.34,126.47,126.47,6
131.67,131.67,169.69,169.69,6
142.86,142.86,178.71,178.71,6
168.76,168.76,214.71,214.71,6
144.24,144.24,194.70,194.70,6
104.30,104.30,148.43,148.43,6
112.56,112.56,144.29,144.29,6
93.15,93.15,142.85,142.85,6
137.74,137.74,186.61,186.61,6
74.30,74.30,133.98,133.98,6
86.53,86.53,126.86,126.86,6
140.42,140.42,169.96,169.96,6
99.15,99.15,130.09,130.09,6
68.51,68.51,108.48,108.48,6
119.13,119.13,198.51,198.51,6
142.74,142.74,160.40,160.40,6
104.34,104.34,126.04,126.04,6
92.77,92.77,134.78,134.78,6
124.02,124.02,150.74,150.74,6
82.97,82.97,123.24,123.24,6
134.65,134.65,174.72,174.72,6
92.82,92.82,133.49,133.49,6
112.80,112.80,172.31,172.31,6
122.20,122.20,154.98,154.98,6
81.24,81.24,134.59,134.59,6
134.38,134.38,186.18,186.18,6
113.63,113.63,179.55,179.55,6
111.68,111.68,142.40,142.40,6
136.94,136.94,160.71,160.71,6
169.90,169.90,183.09,183.09,6
91.46,91.46,155.24,155.24,6
94.03,94.03,117.27,117.27,6
106.41,106.41,141.14,141.14,6
145.41,145.41,199.63,199.63,6
81.56,81.56,118.76,118.76,6
142.88,142.88,180.89,180.89,6
95.41,95.41,166.99,166.99,6
105.47,105.47,165.55,165.55,6
97.72,97.72,174.33,174.33,6
115.78,115.78,137.15,137.15,6
61.99,61.99,82.42,82.42,6
107.01,107.01,162.63,162.63,6
106.90,106.90,162.97,162.97,6
85.80,85.80,120.11,120.11,6
65.82,65.82,107.78,107.78,6
142.97,142.97,168.44,168.44,6
70.80,70.80,93.56,93.56,6
73.87,73.87,106.53,106.53,6
144.03,144.03,189.39,189.39,6
126.59,126.59,201.47,201.47,6
71.06,71.06,108.95,108.95,6
108.95,108.95,147.95,147.95,6
158.26,158.26,175.66,175.66,6
109.29,109.29,166.41,166.41,6
79.66,79.66,119.47,119.47,6
75.44,75.44,114.87,114.87,6
135.40,135.40,159.00,159.00,6
113.38,113.38,138.76,138.76,6
147.91,147.91,173.43,173.43,6
108.19,108.19,152.97,152.97,6
105.87,105.87,159.83,159.83,6
126.98,126.98,179.59,179.59,6
88.02,88.02,136.73,136.73,6
188.93,188.93,210.01,210.01,6
123.64,123.64,177.71,177.71,6
98.54,98.54,133.31,133.31,6
113.83,113.83,139.39,139.39,6
113.71,113.71,134.62,134.62,6
101.05,101.05,142.11,142.11,6
98.41,98.41,126.65,126.65,6
129.27,129.27,171.05,171.05,6
142.15,142.15,179.21,179.21,6
85.60,85.60,107.35,107.35,6
94.61,94.61,163.12,163.12,6
116.58,116.58,134.31,134.31,6
102.90,102.90,140.55,140.55,6
133.03,133.03,165.13,165.13,6
76.42,76.42,128.09,128.09,6
84.64,84.64,127.05,127.05,6
106.54,106.54,134.95,134.95,6
118.88,118.88,183.00,183.00,6
116.97,116.97,151.94,151.94,6
142.96,142.96,151.18,151.18,6
128.43,128.43,180.12,180.12,6
111.30,111.30,155.07,155.07,6
143.41,143.41,197.15,197.15,6
112.16,112.16,138.77,138.77,6
100.49,100.49,128.42,128.42,6
121.79,121.79,171.36,171.36,6
138.17,138.17,165.93,165.93,6
86.20,86.20,136.70,136.70,6
152.65,152.65,174.26,174.26,6
123.81,123.81,165.56,165.56,6
93.32,93.32,138.05,138.05,6
132.58,132.58,150.32,150.32,6
115.60,115.60,157.95,157.95,6
103.27,103.27,157.01,157.01,6
130.84,130.84,160.80,160.80,6
84.01,84.01,109.82,109.82,6
112.07,112.07,146.39,146.39,6
108.77,108.77,154.22,154.22,6
125.14,125.14,155.30,155.30,6
63.54,63.54,97.34,97.34,6
96.50,96.50,134.59,134.59,6
135.48,135.48,153.20,153.20,6
152.50,152.50,199.05,199.05,6
94.55,94.55,125.30,125.30,6
118.27,118.27,151.49,151.49,6
112.00,112.00,146.73,146.73,6
135.46,135.46,150.50,150.50,6
99.74,99.74,117.23,117.23,6
101.97,101.97,129.56,129.56,6
102.27,102.27,124.84,124.84,6
125.37,125.37,163.74,163.74,6
147.77,147.77,198.89,198.89,6
124.69,124.69,178.15,178.15,6
140.17,140.17,184.87,184.87,6
134.08,134.08,169.26,169.26,6
128.27,128.27,158.13,158.13,6
113.75,113.75,162.30,162.30,6
105.24,105.24,148.32,148.32,6
158.22,158.22,177.04,177.04,6
87.08,87.08,149.38,149.38,6
85.77,85.77,119.60,119.60,6
150.63,150.63,184.84,184.84,6
95.81,95.81,134.07,134.07,6
85.70,85.70,149.16,149.16,6
103.52,103.52,121.16,121.16,6
146.23,146.23,178.14,178.14,6
101.74,101.74,116.83,116.83,6
111.63,111.63,155.21,155.21,6
96.56,96.56,137.42,137.42,6
122.20,122.20,167.69,167.69,6
110.53,110.53,159.93,159.93,6
101.34,101.34,171.23,171.23,6
87.56,87.56,134.36,134.36,6
69.71,69.71,96.63,96.63,6
133.19,133.19,157.52,157.52,6
98.94,98.94,143.42,143.42,6
155.99,155.99,201.87,201.87,6
70.12,70.12,84.62,84.62,6
108.11,108.11,168.60,168.60,6
101.79,101.79,160.34,160.34,6
155.07,152.70,173.48,173.48,6
116.33,116.33,141.34,141.34,6
94.53,94.53,153.83,153.83,6
133.65,133.65,190.35,190.35,6
109.81,109.81,141.05,141.05,6
147.70,147.70,192.04,192.04,6
145.75,145.75,175.29,175.29,6
98.25,98.25,134.31,134.31,6
122.15,122.15,153.56,153.56,6
171.69,171.69,185.42,185.42,6
151.25,151.25,177.85,177.85,6
140.01,140.01,177.07,177.07,6
117.54,117.54,168.75,168.75,6
111.11,111.11,163.02,163.02,6
96.49,96.49,129.79,129.79,6
128.65,128.65,146.21,146.21,6
85.65,85.65,115.17,115.17,6
137.32,137.32,153.37,153.37,6
79.82,79.82,120.35,120.35,6
109.54,109.54,140.28,140.28,6
131.02,131.02,178.33,178.33,6
92.33,92.33,110.89,110.89,6
151.51,151.51,205.51,205.51,6
124.40,124.40,163.13,163.13,6
105.34,105.34,163.20,163.20,6
92.72,92.72,128.84,128.84,6
112.79,112.79,142.18,142.18,6
79.93,79.93,117.66,117.66,6
145.44,145.44,185.98,185.98,6
165.72,165.72,182.21,182.21,6
68.74,68.74,134.52,134.52,6
73.36,73.36,121.24,121.24,6
93.72,93.72,134.72,134.72,6
148.48,148.48,170.45,170.45,6
104.66,104.66,143.83,143.83,6
122.49,122.49,156.10,156.10,6
80.89,80.89,108.76,108.76,6
108.21,108.21,132.31,132.31,6
66.53,66.53,107.99,107.99,6
103.95,103.95,134.59,134.59,6
113.70,113.70,134.50,134.50,6
120.42,120.42,140.36,140.36,6
107.80,107.80,145.54,145.54,6
128.83,128.83,179.33,179.33,6
90.61,90.61,123.92,123.92,6
107.66,107.66,151.19,151.19,6
135.04,135.04,164.68,164.68,6
91.00,91.00,121.04,121.04,6
94.88,94.88,159.79,159.79,6
69.60,69.60,104.79,104.79,6
76.60,76.60,118.50,118.50,6
113.80,113.80,156.92,156.92,6
164.87,164.87,179.34,179.34,6
90.81,90.81,115.51,115.51,6
146.65,146.65,197.64,197.64,6
147.04,147.04,176.25,176.25,6
147.19,147.19,169.21,169.21,6
92.07,92.07,125.32,125.32,6
146.46,146.46,196.35,196.35,6
101.79,101.79,146.13,146.13,6
133.91,133.91,168.07,168.07,6
100.38,100.38,163.24,163.24,6
159.53,159.53,199.76,199.76,6
128.57,128.57,192.56,192.56,6
128.87,128.87,152.23,152.23,6
135.11,135.11,153.49,153.49,6
145.13,145.13,197.48,197.48,6
139.02,139.02,184.34,184.34,6
112.67,112.67,141.08,141.08,6
82.58,82.58,122.94,122.94,6
145.12,145.12,172.12,172.12,6
