18.83861,45.947674,95.88718
22.454847,53.513493,91.76524
29.450182,73.11965,83.66928
33.066418,80.685486,79.54735
30.378447,66.91174,83.08668
34.131203,60.48412,79.169525
41.1802,74.58998,71.15405
44.932957,68.16236,67.2369
30.32933,62.583004,83.09504
33.945568,70.148834,78.97311
41.15573,67.73497,71.19939
44.77197,75.3008,67.07745
41.869167,83.54708,70.29454
45.621925,77.11946,66.37739
52.88575,69.2053,58.684162
56.638508,62.77768,54.76701
36.628197,44.173874,77.12927
40.324505,43.532635,73.12744
47.23977,71.345856,64.911385
50.936077,70.70462,60.90955
48.168034,65.13794,64.32878
52.000862,50.503258,60.53173
58.969788,72.81618,52.396156
62.802616,58.181496,48.599106
48.118916,60.809204,64.33714
51.815224,60.167973,60.335308
58.945316,65.96117,52.441483
62.641624,65.31994,48.43965
59.658752,81.77328,51.53664
63.49158,67.138596,47.73959
70.67534,67.431496,39.926258
74.50816,52.796818,36.129208
22.578484,48.819786,91.69474
26.194721,56.385612,87.57281
33.190056,75.99177,79.476845
36.806293,83.5576,75.35491
34.19431,61.995224,79.008224
37.947067,55.5676,75.09107
44.996063,69.67346,67.0756
48.74882,63.24584,63.158447
34.069202,65.455124,78.902596
37.68544,73.02095,74.78066
44.895603,70.607086,67.00694
48.51184,78.17291,62.885014
45.685028,78.630554,66.21608
49.437786,72.202934,62.29893
56.70161,64.28878,54.6057
60.45437,57.861156,50.68855
40.36807,47.045986,72.93684
44.064377,46.404755,68.935005
50.97964,74.21797,60.71894
54.67595,73.57674,56.71711
51.983894,60.22142,60.25032
55.816723,45.58674,56.45327
62.78565,67.89966,48.317696
66.61848,53.264977,44.520645
51.858788,63.681324,60.1447
55.555096,63.04009,56.142868
62.68519,68.83329,48.249043
66.38149,68.19206,44.24721
63.474613,76.85676,47.45818
67.30744,62.222073,43.66113
74.491196,62.51498,35.847797
78.32402,47.880295,32.050747
26.815414,51.060806,87.28031
30.431652,58.626633,83.15838
37.426987,78.23279,75.062416
41.043224,85.79862,70.94048
38.40834,66.58323,74.55945
42.1611,60.15561,70.642296
49.210094,74.26147,62.626823
52.962852,67.83385,58.70967
38.306133,67.696144,74.48817
41.92237,75.26198,70.366234
49.132534,72.84811,62.592514
52.74877,80.41394,58.47058
49.89906,83.21857,61.767307
53.651817,76.79095,57.850155
60.91564,68.876785,50.156925
64.6684,62.449165,46.239773
44.605,49.287003,68.5224
48.301308,48.64577,64.52057
55.21657,76.45899,56.304504
58.91288,75.81776,52.302673
56.197926,64.809425,55.80154
60.030754,50.174747,52.00449
66.99969,72.48767,43.868916
70.83251,57.852985,40.071865
56.09572,65.92234,55.730267
59.792027,65.281105,51.728436
66.92212,71.07431,43.83461
70.61842,70.433075,39.83278
67.68865,81.44477,43.0094
71.52148,66.81009,39.21235
78.70524,67.10299,31.399017
82.53806,52.468304,27.601969
30.65635,43.574165,83.23946
34.272587,51.139988,79.11753
41.26792,70.74614,71.02157
44.88416,78.31197,66.899635
42.325268,51.30795,70.632576
46.078026,44.880325,66.71542
53.12702,58.986187,58.699955
56.87978,52.558563,54.782803
42.14707,60.209496,70.44732
45.76331,67.77532,66.325386
52.973473,65.36146,58.551666
56.58971,72.92729,54.429733
53.815987,67.94328,57.84044
57.568745,61.51566,53.923286
64.83257,53.601505,46.230057
68.58533,47.17388,42.312904
48.44594,41.80036,64.48156
52.142246,41.15913,60.479725
59.05751,68.972336,52.263657
62.75382,68.33111,48.261826
60.114853,49.534145,51.874672
63.94768,34.899467,48.07762
70.91661,57.212387,39.942047
74.749435,42.5777,36.144997
59.936657,58.435696,51.68942
63.632965,57.79446,47.687588
70.763054,63.58766,39.793762
74.45936,62.946426,35.79193
71.605576,66.16948,39.08253
75.4384,51.534798,35.28548
82.62216,51.827705,27.472149
86.45499,37.19302,23.6751
