10,100,100,400,1037.78,189.64,189.64,189.64,189.64,189.64
20,100,100,400,2075.55,290.63,290.63,290.63,290.63,290.63
30,100,100,400,3113.33,384.17,422.94,396.73,384.17,384.17
40,100,100,400,4151.11,693.89,994.84,722,693.89,693.89
50,100,100,400,5188.88,938.98,2277.49,1560.12,1137.03,982.2
60,100,100,400,6226.66,1185.47,3616.14,2303.56,1688.05,1402.25
70,100,100,400,7264.44,1040.09,3863.67,2566.79,1820.16,1422.38
80,100,100,400,8302.22,1382.92,5053.54,3656.26,2760.71,2136.18
90,100,100,400,9339.99,1309.83,4836.62,3735.16,3013.95,2331.14
100,100,100,400,10377.77,1492.99,6680.08,5984.83,5435.67,4799.45
10,100,100,400,466.43,93.77,93.77,93.77,93.77,93.77
20,100,100,400,932.86,187.54,204.31,189.08,187.54,187.54
30,100,100,400,1399.29,281.31,685.49,400.82,297.19,281.31
40,100,100,400,1865.73,375.08,843.01,532.21,427.55,391.37
50,100,100,400,2332.16,490.89,1623.36,1073.78,764.86,601.82
60,100,100,400,2798.59,584.66,1627.12,1167.85,854.86,713.22
70,100,100,400,3265.02,703.94,2223.75,1551.07,1196.08,993.24
80,100,100,400,3731.45,845.9,2730.51,2066.82,1681.34,1362.32
90,100,100,400,4197.88,843.93,3075.68,2563.78,2078.39,1849.21
100,100,100,400,4664.31,1476.62,4059.56,3562.13,3160.99,2898.63
10,100,100,400,642.92,123.57,123.57,123.57,123.57,123.57
20,100,100,400,1285.83,247.14,248.86,247.14,247.14,247.14
30,100,100,400,1928.75,370.71,408.99,370.71,370.71,370.71
40,100,100,400,2571.67,494.28,590.93,498.12,494.28,494.28
50,100,100,400,3214.59,617.86,819.2,669.02,621.29,617.86
60,100,100,400,3857.5,741.43,1047.12,836.57,775.17,745.26
70,100,100,400,4500.42,865,1339.1,1118.77,958.18,896.78
80,100,100,400,5143.34,988.57,1589.59,1283.23,1087.39,1016.11
90,100,100,400,5786.25,1112.14,2753.46,2091.87,1658.66,1396.86
100,100,100,400,6429.17,1235.71,4160.51,3601.85,3082.91,2643.57
10,100,100,400,1093.69,399.3,399.3,399.3,399.3,399.3
20,100,100,400,2187.39,671.73,695.38,671.73,671.73,671.73
30,100,100,400,3281.08,1076.74,1124.94,1079.72,1076.74,1076.74
40,100,100,400,4374.77,1500.51,1587.54,1516.05,1500.51,1500.51
50,100,100,400,5468.47,1912.21,2362.97,2014.96,1920.41,1912.21
60,100,100,400,6562.16,2232.1,2646.27,2367.79,2251.85,2232.1
70,100,100,400,7655.85,2658.7,3524.18,2983.26,2737.92,2682.1
80,100,100,400,8749.54,3017.49,4361.27,3661.39,3329.94,3116.01
90,100,100,400,9843.23,3247.43,4856.69,4189.69,3804.19,3470.06
100,100,100,400,10936.92,3788.28,6642.49,5638.67,4936.98,4479.61
10,100,100,400,1216.77,253.74,253.74,253.74,253.74,253.74
20,100,100,400,2433.53,680.29,680.29,680.29,680.29,680.29
30,100,100,400,3650.3,867.79,894.06,867.79,867.79,867.79
40,100,100,400,4867.06,1130.03,1190.65,1133.17,1130.03,1130.03
50,100,100,400,6083.83,1603.88,1892.27,1674.2,1607.02,1603.88
60,100,100,400,7300.6,1757.37,2730.69,2012.88,1830.81,1767.66
70,100,100,400,8517.37,1855.52,3015.81,2309.9,1979.03,1864.92
80,100,100,400,9734.13,2307.43,3779.04,2928.98,2583.51,2420.24
90,100,100,400,10950.9,2702.63,4782.77,3725.28,3170.76,2889.74
100,100,100,400,12167.67,2944.35,6221.64,4885.39,4052.2,3487.22
10,100,100,400,571.05,59.67,59.67,59.67,59.67,59.67
20,100,100,400,1142.1,119.34,119.34,119.34,119.34,119.34
30,100,100,400,1713.14,179,190.24,179,179,179
40,100,100,400,2284.19,238.67,325.77,257.16,238.67,238.67
50,100,100,400,2855.24,298.34,482.4,333.4,313.48,298.34
60,100,100,400,3426.29,358.01,584.07,445.96,368.94,359.96
70,100,100,400,3997.33,417.67,818.51,583.16,471.13,429.66
80,100,100,400,4568.38,477.34,984.87,691.56,565.91,505.96
90,100,100,400,5139.43,537.01,1165.42,892.15,693.09,613.19
100,100,100,400,5710.48,596.68,1377.92,1011.27,801.82,698.73
10,100,100,400,469.81,15.85,15.85,15.85,15.85,15.85
20,100,100,400,939.62,31.7,32.4,31.7,31.7,31.7
30,100,100,400,1409.43,47.55,74.21,47.55,47.55,47.55
40,100,100,400,1879.24,63.4,239.42,98.98,63.4,63.4
50,100,100,400,2349.05,79.25,390.54,149.63,98.71,79.95
60,100,100,400,2818.86,95.1,657.27,347.85,165.33,99.98
70,100,100,400,3288.67,110.95,742.02,357.43,180.63,139.82
80,100,100,400,3758.48,157.47,1175.68,684.61,408.46,266.94
90,100,100,400,4228.29,173.32,2060.89,1460.21,1019.38,671.52
100,100,100,400,4698.1,158.51,3266.44,2765.73,2315.47,1872.04
10,100,100,400,927.27,74.96,74.96,74.96,74.96,74.96
20,100,100,400,1854.54,209.69,430.49,209.69,209.69,209.69
30,100,100,400,2781.81,476.73,1562.86,787.96,504.62,476.73
40,100,100,400,3709.08,926.44,2166.08,1343.29,976.73,941.75
50,100,100,400,4636.35,701.22,3358.8,2245.63,1462.32,969.15
60,100,100,400,5563.63,989.37,4670.9,3382.81,2515.75,1871.22
70,100,100,400,6490.9,1282.25,5186.39,3954.28,3047.61,2360.51
80,100,100,400,7418.17,1441.22,6106.04,5180.42,4503.04,3748.67
90,100,100,400,8345.44,1530.62,7486.06,6972.36,6468.34,5991.69
100,100,100,400,9272.71,1666.42,8610.05,8381.94,8079.09,7909.58
10,100,100,400,657.82,50.41,50.41,50.41,50.41,50.41
20,100,100,400,1315.63,100.82,100.82,100.82,100.82,100.82
30,100,100,400,1973.45,199.82,612.9,260.54,199.82,199.82
40,100,100,400,2631.27,257.23,1236.44,695.61,385.88,260.62
50,100,100,400,3289.09,307.64,1666.39,1044.08,594.56,377.2
60,100,100,400,3946.9,528.83,2257.56,1530.06,1030.62,742.96
70,100,100,400,4604.72,508.63,3319.06,2395.66,1748.66,1247.5
80,100,100,400,5262.54,507.46,3943.84,3019.43,2242.25,1691.81
90,100,100,400,5920.36,703.63,4689.24,4071.05,3459.91,2993.25
100,100,100,400,6578.17,6513.18,6546,6513.18,6513.18,6513.18
10,100,100,400,852.46,130.9,130.9,130.9,130.9,130.9
20,100,100,400,1704.93,158.61,161.5,158.61,158.61,158.61
30,100,100,400,2557.39,330.41,344.19,330.73,330.41,330.41
40,100,100,400,3409.85,326.19,408.32,338.89,326.19,326.19
50,100,100,400,4262.32,534.85,650.14,554.29,535.01,534.85
60,100,100,400,5114.78,521.39,796.63,584.23,537.03,521.55
70,100,100,400,5967.25,560.18,871.18,633.53,571.12,560.18
80,100,100,400,6819.72,825.55,1432.5,1046.74,900.56,849.86
90,100,100,400,7672.18,960.53,1849.75,1357.64,1156.88,1015.93
100,100,100,400,8524.65,934.74,1768.79,1337.28,1117.43,1000.88
10,100,100,400,1059.09,417.93,417.93,417.93,417.93,417.93
20,100,100,400,2118.17,1053.59,1351.12,1078.71,1053.59,1053.59
30,100,100,400,3177.26,1245.91,2219.51,1557.48,1317.39,1245.91
40,100,100,400,4236.34,2000.46,3360.48,2562.38,2169.53,2044.57
50,100,100,400,5295.43,2097.89,3816.6,3038.54,2579.12,2290.5
60,100,100,400,6354.51,2511.73,5363.05,4248.71,3536.43,3108.45
70,100,100,400,7413.6,2908.02,6521.99,5484.35,4976.01,4550.88
80,100,100,400,8472.69,5316.52,7794.83,7100.47,6740.18,6469.45
90,100,100,400,9531.77,7694,8752.3,8542.45,8318.28,8141.69
100,100,100,400,10590.85,9840.34,10150.58,10097.43,9975.88,9886.53
10,100,100,400,940.14,160.92,160.92,160.92,160.92,160.92
20,100,100,400,1880.28,441.87,491.61,441.87,441.87,441.87
30,100,100,400,2820.42,516.18,603.63,516.18,516.18,516.18
40,100,100,400,3760.56,696.58,1299.09,873.27,751.77,698.59
50,100,100,400,4700.7,1024.02,2456.14,1536.15,1215.19,1072.42
60,100,100,400,5640.84,1045.07,2935.08,1915,1393.63,1194.64
70,100,100,400,6580.98,1464.92,4429.68,3057.7,2261.49,1904.86
80,100,100,400,7521.12,1748.2,6099.84,4344.56,3692.37,3274.93
90,100,100,400,8461.26,2603.76,6185.31,5612.13,5220.98,4825.02
100,100,100,400,9401.4,4462.52,7631.29,7168.49,6932.44,6572.27
10,100,100,400,890.35,197.69,197.69,197.69,197.69,197.69
20,100,100,400,1780.7,514.41,743.88,519.81,514.41,514.41
30,100,100,400,2671.06,665.05,1187.62,727.78,665.76,665.05
40,100,100,400,3561.41,712.07,2110.29,1201.88,847.49,749.07
50,100,100,400,4451.76,1146.34,3144.62,2015.01,1460.47,1227.8
60,100,100,400,5342.11,1414.55,3917.48,2744.76,2116.92,1702.98
70,100,100,400,6232.46,1646.54,5203.53,3738.83,2946.7,2672.66
80,100,100,400,7122.81,3798.49,5908.82,5085.71,4789.07,4573.19
90,100,100,400,8013.17,6007.69,6893.27,6646.57,6518.37,6354.14
100,100,100,400,8903.52,7639.68,8334.36,8237.21,8159.5,8115.77
10,100,100,400,826.46,98.7,98.7,98.7,98.7,98.7
20,100,100,400,1652.92,198.9,198.9,198.9,198.9,198.9
30,100,100,400,2479.37,314.34,465.58,315.84,314.34,314.34
40,100,100,400,3305.83,407.29,600.03,413.3,408.79,407.29
50,100,100,400,4132.29,542.88,996.04,653.12,550.8,547.79
60,100,100,400,4958.74,655.09,1486.18,905.56,716.17,668.7
70,100,100,400,5785.2,706.07,1768.71,1160.14,872.75,744.04
80,100,100,400,6611.65,1014.59,3873.28,2893.98,2126.81,1611.7
90,100,100,400,7438.11,1096.21,4349.79,3528.25,2879.15,2334.69
100,100,100,400,8264.56,1082.48,5084.27,4208.21,3557.95,3016.95
10,100,100,400,927.86,179.02,179.02,179.02,179.02,179.02
20,100,100,400,1855.71,610.67,633.78,610.67,610.67,610.67
30,100,100,400,2783.56,838.3,1159.4,898.9,847.59,838.3
40,100,100,400,3711.42,1108.84,2026.96,1444.86,1250.8,1165.89
50,100,100,400,4639.27,1746.87,3088.74,2234.87,1939.08,1813.73
60,100,100,400,5567.13,1709.04,3890.69,2814.58,2148.41,1889.61
70,100,100,400,6494.99,2011.46,4773.95,3618.68,2915.1,2474.89
80,100,100,400,7422.84,2153.06,6170.84,4961.14,4358.35,3770.81
90,100,100,400,8350.7,2879.31,7247.35,6139.28,5555.13,5113.77
100,100,100,400,9278.55,4455.33,7536.07,7036.38,6643.21,6295.17
10,100,100,400,958.95,271.83,271.83,271.83,271.83,271.83
20,100,100,400,1917.9,328.46,328.46,328.46,328.46,328.46
30,100,100,400,2876.84,501.91,525.77,501.91,501.91,501.91
40,100,100,400,3835.79,632.34,778.19,642.83,632.34,632.34
50,100,100,400,4794.74,913.66,1158.71,946.89,918.05,913.66
60,100,100,400,5753.68,960.2,1366.66,1070.44,979.66,960.2
70,100,100,400,6712.63,1225.07,2503.74,1769.83,1419.31,1262.54
80,100,100,400,7671.57,1312.23,2065.27,1651.98,1460.13,1370.57
90,100,100,400,8630.52,1708.2,3100.67,2364.91,1995.24,1822.29
100,100,100,400,9589.46,1757.14,3909.03,3023.74,2443.9,2064.31
10,100,100,400,1015.2,184.75,184.75,184.75,184.75,184.75
20,100,100,400,2030.39,392.71,418.94,392.71,392.71,392.71
30,100,100,400,3045.59,529.79,658.52,529.79,529.79,529.79
40,100,100,400,4060.79,775.34,1201.66,811.47,775.34,775.34
50,100,100,400,5075.99,1028.37,2558.35,1653.99,1202.87,1043.87
60,100,100,400,6091.18,1117.82,2259.54,1576.31,1285.88,1144.68
70,100,100,400,7106.38,1343.5,3100.57,2199.17,1644.86,1475.07
80,100,100,400,8121.57,1661.82,3928.61,2935.33,2324.54,1890.07
90,100,100,400,9136.77,1687.95,6004.1,4802.02,3839.7,2980.12
