10,100,100,400,22.66,22.66,22.66,22.66,22.66,22.66
20,100,100,400,23.41,23.41,23.41,23.41,23.41,23.41
30,100,100,400,23.39,23.39,23.39,23.39,23.39,23.39
40,100,100,400,22.83,22.49,22.49,22.49,22.49,22.49
50,100,100,400,22.04,22.04,22.04,22.04,22.04,22.04
60,100,100,400,22.73,22.73,22.73,22.73,22.73,22.73
70,100,100,400,22.91,22.91,22.91,22.91,22.91,22.91
80,100,100,400,23.20,23.20,23.20,23.20,23.20,23.20
90,100,100,400,23.40,23.40,23.40,23.40,23.40,23.40
100,100,100,400,21.73,21.73,21.73,21.73,21.73,21.73
10,100,100,400,33.22,25.62,25.62,25.62,25.62,25.62
20,100,100,400,32.39,32.39,32.39,32.39,32.39,32.39
30,100,100,400,30.57,30.57,30.57,30.57,30.57,30.57
40,100,100,400,32.11,32.11,32.11,32.11,32.11,32.11
50,100,100,400,30.93,30.93,30.93,30.93,30.93,30.93
60,100,100,400,32.67,32.67,32.67,32.67,32.67,32.67
70,100,100,400,31.90,31.90,31.90,31.90,31.90,31.90
80,100,100,400,30.82,30.82,30.82,30.82,30.82,30.82
90,100,100,400,32.32,32.32,32.32,32.32,32.32,32.32
100,100,100,400,31.09,31.09,31.09,31.09,31.09,31.09
10,100,100,400,32.18,13.33,13.33,13.33,13.33,13.33
20,100,100,400,28.87,12.12,12.89,12.12,12.12,12.12
30,100,100,400,30.43,21.26,21.67,21.26,21.26,21.26
40,100,100,400,27.26,23.25,23.25,23.25,23.25,23.25
50,100,100,400,29.06,28.42,28.42,28.42,28.42,28.42
60,100,100,400,28.14,27.52,27.78,27.52,27.52,27.52
70,100,100,400,29.59,27.89,28.32,28.02,27.89,27.89
80,100,100,400,27.60,27.60,27.60,27.60,27.60,27.60
90,100,100,400,28.11,27.41,27.85,27.54,27.41,27.41
100,100,100,400,29.40,29.40,29.40,29.40,29.40,29.40
10,100,100,400,18.25,16.53,16.53,16.53,16.53,16.53
20,100,100,400,18.87,15.30,15.30,15.30,15.30,15.30
30,100,100,400,18.81,18.55,18.55,18.55,18.55,18.55
40,100,100,400,18.53,18.53,18.53,18.53,18.53,18.53
50,100,100,400,19.56,19.56,19.56,19.56,19.56,19.56
60,100,100,400,19.34,19.34,19.34,19.34,19.34,19.34
70,100,100,400,19.31,19.31,19.31,19.31,19.31,19.31
80,100,100,400,18.94,18.94,18.94,18.94,18.94,18.94
90,100,100,400,19.59,19.52,19.53,19.53,19.53,19.53
100,100,100,400,19.05,19.05,19.05,19.05,19.05,19.05
10,100,100,400,15.83,4.83,4.83,4.83,4.83,4.83
20,100,100,400,15.47,11.34,11.97,11.34,11.34,11.34
30,100,100,400,15.71,14.51,14.56,14.52,14.51,14.51
40,100,100,400,15.40,14.07,14.22,14.07,14.07,14.07
50,100,100,400,15.87,13.95,14.24,13.98,13.96,13.95
60,100,100,400,16.65,16.03,16.20,16.04,16.03,16.03
70,100,100,400,15.94,15.09,15.40,15.12,15.10,15.09
80,100,100,400,15.69,15.05,15.45,15.24,15.07,15.05
90,100,100,400,15.39,15.11,15.27,15.17,15.13,15.11
100,100,100,400,15.92,15.63,15.82,15.72,15.67,15.65
10,100,100,400,14.64,14.64,14.64,14.64,14.64,14.64
20,100,100,400,13.22,13.22,13.22,13.22,13.22,13.22
30,100,100,400,13.43,13.43,13.43,13.43,13.43,13.43
40,100,100,400,14.05,14.05,14.05,14.05,14.05,14.05
50,100,100,400,14.00,14.00,14.00,14.00,14.00,14.00
60,100,100,400,13.70,13.70,13.70,13.70,13.70,13.70
70,100,100,400,12.92,12.92,12.92,12.92,12.92,12.92
80,100,100,400,13.92,13.92,13.92,13.92,13.92,13.92
90,100,100,400,13.22,13.22,13.22,13.22,13.22,13.22
100,100,100,400,13.48,13.48,13.48,13.48,13.48,13.48
10,100,100,400,25.05,23.55,23.55,23.55,23.55,23.55
20,100,100,400,33.40,33.40,33.40,33.40,33.40,33.40
30,100,100,400,30.67,30.67,30.67,30.67,30.67,30.67
40,100,100,400,28.51,28.10,28.10,28.10,28.10,28.10
50,100,100,400,28.86,28.86,28.86,28.86,28.86,28.86
60,100,100,400,30.67,30.67,30.67,30.67,30.67,30.67
70,100,100,400,29.24,29.24,29.24,29.24,29.24,29.24
80,100,100,400,29.07,29.07,29.07,29.07,29.07,29.07
90,100,100,400,29.36,29.36,29.36,29.36,29.36,29.36
100,100,100,400,28.83,28.83,28.83,28.83,28.83,28.83
10,100,100,400,17.55,17.55,17.55,17.55,17.55,17.55
20,100,100,400,20.85,20.85,20.85,20.85,20.85,20.85
30,100,100,400,20.20,19.95,19.95,19.95,19.95,19.95
40,100,100,400,17.78,17.78,17.78,17.78,17.78,17.78
50,100,100,400,19.25,19.25,19.25,19.25,19.25,19.25
60,100,100,400,18.89,18.89,18.89,18.89,18.89,18.89
70,100,100,400,18.91,18.91,18.91,18.91,18.91,18.91
80,100,100,400,20.43,20.43,20.43,20.43,20.43,20.43
90,100,100,400,19.28,19.28,19.28,19.28,19.28,19.28
100,100,100,400,19.23,19.23,19.23,19.23,19.23,19.23
10,100,100,400,14.86,7.15,7.15,7.15,7.15,7.15
20,100,100,400,15.04,7.24,7.24,7.24,7.24,7.24
30,100,100,400,15.04,7.24,7.50,7.24,7.24,7.24
40,100,100,400,14.80,7.24,8.40,7.24,7.24,7.24
50,100,100,400,14.16,6.82,8.36,6.83,6.82,6.82
60,100,100,400,15.25,7.34,10.51,7.87,7.43,7.34
70,100,100,400,15.92,7.66,10.87,8.48,7.75,7.73
80,100,100,400,14.80,7.12,11.07,8.49,7.34,7.21
90,100,100,400,15.50,7.46,11.77,9.10,8.04,7.54
100,100,100,400,14.63,7.04,11.65,9.49,8.45,7.53
10,100,100,400,14.03,13.51,13.51,13.51,13.51,13.51
20,100,100,400,14.52,14.52,14.52,14.52,14.52,14.52
30,100,100,400,13.73,13.73,13.73,13.73,13.73,13.73
40,100,100,400,14.11,14.11,14.11,14.11,14.11,14.11
50,100,100,400,14.67,14.67,14.67,14.67,14.67,14.67
60,100,100,400,14.25,14.25,14.25,14.25,14.25,14.25
70,100,100,400,14.35,14.35,14.35,14.35,14.35,14.35
80,100,100,400,13.72,13.72,13.72,13.72,13.72,13.72
90,100,100,400,14.70,14.70,14.70,14.70,14.70,14.70
100,100,100,400,14.07,14.07,14.07,14.07,14.07,14.07
10,100,100,400,21.71,15.94,15.94,15.94,15.94,15.94
20,100,100,400,21.10,20.11,20.11,20.11,20.11,20.11
30,100,100,400,20.45,19.72,19.72,19.72,19.72,19.72
40,100,100,400,20.82,20.00,20.13,20.00,20.00,20.00
50,100,100,400,21.46,21.24,21.34,21.24,21.24,21.24
60,100,100,400,18.86,18.86,18.86,18.86,18.86,18.86
70,100,100,400,21.32,21.32,21.32,21.32,21.32,21.32
80,100,100,400,21.52,21.52,21.52,21.52,21.52,21.52
90,100,100,400,21.07,21.07,21.07,21.07,21.07,21.07
100,100,100,400,21.11,20.76,20.89,20.76,20.76,20.76
